id,connectsWith,hasConnectionsWith
20614,[20487],[]
20615,[],[]
20616,[],[]
20618,[],[20586]
20619,[],[]
20620,[],[]
20624,[845],[]
20625,[],[]
20628,[],[]
20633,[],[]
20634,[],[]
20635,[],[]
20636,[],[]
20639,[20618],[]
20641,[],[]
20643,[],[]
20645,[],[]
20646,[],[]
20647,[],[]
20648,[],[]
20650,[],[]
206872,[],[]
206874,[226577],[]
206875,[],[]
206877,[],[]
206878,[],[]
206879,[],[]
206880,[],[]
206884,[],[]
206886,[],[]
206887,[],[]
206889,[],[]
206890,[],[]
206891,[],[]
206892,[],[]
206893,[],[]
206895,[],[]
206896,[],[]
206897,[],[]
206899,[],[]
206901,[],[]
206907,[],[]
206908,[],[]
206909,[],[]
206910,[],[]
206913,[],[]
206915,[],[]
206916,[],[]
206917,[],[]
206918,[],[]
206924,[],[]
206925,[],[]
206926,[],[]
206927,[],[]
206928,[],[]
206932,[],[]
206933,[],[]
206935,[],[]
206938,[210696],[]
206941,[],[]
206942,[],[]
206945,[],[]
206946,[],[]
206948,[],[]
206949,[],[]
206950,[],[]
206951,[],[]
206952,[],[]
206953,[],[]
206954,[],[]
206955,[],[]
206956,[],[]
206957,[],[]
206958,[],[]
206959,[],[]
206960,[],[]
206961,[],[]
206962,[],[]
206963,[],[]
206964,[],[]
206965,[],[]
206967,[],[]
206968,[],[]
206970,[],[]
206971,[],[]
206973,[],[]
206974,[],[]
206975,[],[]
206976,[],[]
206977,[],[]
206980,[],[]
206981,[],[]
206983,[],[]
206984,[],[]
206986,[],[]
206987,[],[]
206988,[],[]
206989,[],[]
206990,[],[]
206991,[],[]
206992,[],[]
206993,[],[]
206994,[],[]
206995,[],[]
206997,[],[]
206998,[],[]
206999,[],[]
207001,[226577],[]
207002,[],[]
207004,[],[]
207005,[],[]
207006,[],[]
207008,[],[]
207009,[],[]
207010,[],[]
207011,[],[]
207013,[],[]
207016,[],[]
207017,[],[]
207018,[],[]
207020,[],[]
678934466,[],[]
548806092,[],[]
658668033,[],[]
330553536,[],[]
267388586,[],[]
562474733,[],[]
460428554,[],[928877230]
42178779,[],[]
511968273,[],[]
511968274,[79438],[]
44626252,[202833934],[537242705]
874325,[],[874316]
541774889,[356966898],[]
372624618,[356966898],[]
19985870,[433032],[]
45635759,[981550],[501325]
983306645,[],[]
983306646,[572631626],[]
447888851,[89261],[]
954023893,[423025],[413247]
873367356,[423025],[438829]
3445460,[],[]
590165859,[],[]
601039653,[],[]
601039654,[],[246347]
771100775,[],[246567]
771100776,[589748],[]
991360,[],[]
991400,[],[]
991403,[],[]
991384,[991384],[991384]
991319,[],[]
1001906,[],[]
991380,[],[]
991348,[],[]
1001919,[],[]
991391,[1001135],[]
991356,[],[]
1001931,[],[]
991404,[],[]
991355,[],[]
991382,[],[]
991318,[],[]
991368,[],[]
991353,[],[462503]
1001936,[],[]
991405,[],[]
991378,[],[]
1001942,[],[]
991369,[],[]
991371,[],[]
1001910,[],[]
991395,[],[]
991326,[],[]
991392,[],[]
991399,[],[]
1001888,[],[]
1001902,[],[]
1001917,[1001135],[]
1001895,[],[]
745866777,[413044],[]
177302800,[],[554250]
177302801,[177302800],[]
793723815,[433032],[]
502869645,[472014],[]
224098652,[],[]
845876618,[],[]
662780947,[462168],[662780948]
662780948,[662780947],[273840229]
668575405,[246322],[362454324]
802568386,[246477],[]
135066931,[],[]
135066932,[893945],[]
863739,[],[]
863740,[],[]
863741,[],[]
863742,[],[]
863745,[214160492],[]
863746,[],[]
863747,[],[]
863748,[],[]
863749,[],[]
863750,[],[]
863751,[],[]
863754,[],[]
863755,[],[]
863756,[],[]
863757,[],[]
863758,[],[]
863760,[],[]
863761,[],[]
863762,[],[]
863766,[],[978527351]
863767,[],[]
863768,[],[]
863769,[],[]
863770,[],[]
863772,[],[]
863774,[],[]
863775,[],[]
863776,[],[]
863777,[],[]
863778,[],[]
863780,[],[]
863781,[],[]
863782,[],[]
863783,[],[]
863785,[214160492],[]
863786,[],[]
863787,[],[]
863788,[],[]
863790,[],[]
863791,[],[]
863792,[],[]
863794,[],[]
863795,[],[976360689]
863796,[],[]
863797,[],[]
863799,[863807],[]
863800,[],[]
863803,[],[]
863804,[],[]
863807,[],[863799]
863808,[],[]
863810,[],[]
863812,[],[]
863813,[],[]
863815,[],[]
863816,[],[]
863817,[],[]
863818,[],[]
863819,[],[]
863820,[],[]
863821,[],[]
863822,[214160492],[]
863823,[],[]
863824,[],[]
863825,[],[863911]
863826,[],[]
863827,[],[]
863828,[],[]
863829,[],[]
863830,[],[]
863835,[],[]
863836,[],[]
863837,[],[]
863839,[],[]
863840,[863807],[]
863841,[],[]
863842,[],[]
863843,[],[]
863844,[],[]
863845,[],[]
863846,[],[]
863847,[],[]
863848,[],[]
863849,[],[]
863850,[],[]
863853,[],[]
863854,[],[]
863855,[],[]
863858,[],[]
863860,[],[]
863864,[],[]
863865,[],[]
863867,[],[]
863869,[],[]
863870,[],[]
863871,[],[]
863874,[],[]
863876,[],[]
863877,[],[]
863878,[],[]
863879,[],[]
863881,[],[]
863882,[],[]
863883,[],[]
863885,[],[]
863886,[],[]
863887,[],[]
863888,[],[]
863889,[],[]
863890,[],[]
863891,[],[]
863892,[],[]
863893,[],[]
863894,[],[]
863895,[],[]
863897,[],[]
863898,[],[]
863899,[],[]
863902,[],[]
863903,[],[]
863905,[],[]
863906,[],[]
863907,[],[]
863908,[978527351],[]
863910,[],[]
863911,[863825],[]
863913,[],[]
863914,[],[]
863915,[],[]
863917,[],[]
863918,[],[]
863919,[],[]
863921,[],[]
863922,[],[]
863924,[],[]
863925,[],[]
864477,[],[]
864478,[],[]
864479,[],[]
864480,[],[]
864481,[],[]
864482,[],[]
864483,[],[]
864484,[],[]
864485,[],[]
864486,[],[]
864487,[],[]
865232,[],[]
865233,[],[]
865234,[],[]
865987,[],[]
865988,[],[]
865989,[],[]
865990,[],[]
865991,[],[]
865992,[],[]
865993,[],[]
865994,[],[]
865995,[],[]
865996,[],[]
865997,[],[]
865999,[],[]
866000,[],[]
866001,[],[]
866002,[],[]
866003,[],[]
866005,[],[]
866006,[],[]
866007,[],[]
866008,[],[]
866009,[],[]
866011,[],[]
866012,[],[]
866013,[],[]
866015,[],[]
866016,[],[]
866018,[46154574],[]
866019,[],[]
866020,[],[]
866022,[],[]
866023,[],[]
866024,[],[]
866026,[],[]
866027,[],[]
866028,[],[]
866030,[],[]
866031,[],[]
866033,[],[]
866034,[],[]
866035,[],[]
866036,[],[]
866037,[],[]
866039,[],[]
866040,[],[]
866041,[],[]
866042,[],[]
866043,[],[]
866045,[],[]
866046,[],[]
866048,[],[]
866050,[],[]
866051,[],[]
866052,[],[]
866053,[],[]
866054,[],[]
866055,[],[]
866056,[],[]
866057,[],[]
866058,[],[]
866059,[],[]
866060,[],[]
866061,[],[]
866062,[],[]
866063,[],[]
866065,[],[]
866066,[],[]
866067,[],[]
866068,[],[]
866069,[],[]
866070,[],[]
866071,[],[]
866073,[],[]
874292,[],[]
874294,[],[]
874295,[],[]
874296,[],[]
874298,[],[]
874299,[],[]
874301,[],[]
874303,[628924],[]
874304,[359852689],[359852688]
874305,[],[]
874306,[],[]
874307,[],[]
874308,[],[]
874309,[],[]
874310,[],[]
874311,[],[]
874312,[],[]
874314,[],[]
874315,[],[]
874316,[628924],[]
874318,[],[]
874319,[],[]
874321,[],[]
874322,[],[]
874324,[],[]
874327,[],[]
874328,[],[]
874329,[],[]
874330,[],[]
874334,[],[]
874335,[],[]
874336,[],[]
874340,[],[]
874341,[893935],[]
874343,[],[]
874345,[],[]
874347,[],[]
874348,[],[]
874349,[],[]
874350,[],[]
874351,[],[]
874352,[],[]
874353,[],[]
874354,[],[]
874355,[912849],[]
874356,[],[]
874357,[],[]
874358,[],[]
874360,[],[]
874361,[],[]
874362,[],[]
874364,[],[]
874365,[],[]
874366,[],[]
874367,[],[]
874368,[],[]
874369,[],[]
874371,[],[]
874372,[],[]
874373,[],[]
874375,[],[]
874376,[],[]
874378,[],[]
874379,[],[]
874380,[],[]
874383,[],[]
874386,[],[]
874387,[],[]
874388,[],[]
874390,[],[]
874391,[],[]
874392,[],[]
874393,[],[]
874396,[],[]
874397,[],[]
874398,[],[359792983]
874399,[],[]
874400,[],[]
874402,[874793],[]
874403,[],[]
874404,[],[]
874406,[],[]
874407,[],[]
874409,[],[]
874410,[],[]
874414,[],[]
874415,[],[]
874417,[],[]
874418,[],[]
874420,[],[]
874421,[],[]
874425,[],[]
874427,[],[]
874428,[],[]
874429,[],[]
874430,[],[]
874431,[],[]
874432,[],[]
874438,[],[]
874439,[],[]
874441,[],[]
874442,[],[]
874444,[],[]
874445,[],[]
874448,[],[]
874450,[],[]
874451,[],[]
874452,[],[]
874453,[],[]
874454,[],[]
874456,[],[]
874457,[],[]
874458,[29492],[]
874461,[],[]
874462,[],[]
874463,[],[]
874466,[],[]
874467,[],[]
874468,[],[]
874471,[],[]
874472,[],[]
874474,[],[]
874475,[],[]
874477,[],[]
874478,[],[]
874479,[],[]
874480,[],[]
874481,[],[]
874482,[],[]
874483,[],[]
874484,[],[]
874485,[],[]
874487,[],[]
874488,[],[]
874489,[],[]
874490,[],[]
874492,[],[]
874494,[],[]
874495,[],[]
874496,[],[]
874497,[],[]
874498,[],[]
874499,[],[]
874500,[],[]
874501,[],[]
874502,[],[]
874503,[],[]
874504,[],[]
874507,[],[]
874508,[],[]
874509,[],[]
874510,[],[]
874513,[],[]
874514,[],[]
874517,[],[]
874518,[],[]
874520,[],[]
874522,[],[]
874524,[],[]
874525,[],[]
874526,[],[]
874528,[],[]
874529,[],[]
874530,[],[]
874532,[],[]
874534,[],[]
874536,[],[]
874541,[],[]
874542,[],[]
874543,[],[]
874544,[],[]
874545,[912964],[874778]
874547,[],[]
874548,[],[]
874549,[],[]
874550,[],[]
874551,[],[]
874552,[],[]
874553,[],[]
874554,[],[]
874556,[],[]
874557,[],[]
874558,[],[]
874559,[],[]
874560,[],[]
874561,[],[]
874565,[],[]
874566,[],[]
874568,[],[]
874569,[],[]
874572,[],[]
874573,[],[]
874574,[],[]
874575,[],[]
874576,[],[]
874577,[],[]
874578,[],[]
874579,[],[]
874580,[],[]
874581,[],[]
874582,[],[]
874583,[],[]
874586,[],[]
874587,[],[]
874588,[],[]
874589,[],[]
874593,[214160492],[]
874594,[],[]
874595,[],[]
874597,[],[]
874598,[],[]
874599,[],[]
874600,[],[]
874602,[],[]
874603,[],[]
874604,[],[]
874605,[],[]
874606,[],[]
874608,[],[]
874609,[912964],[641775077]
874610,[],[]
874611,[],[]
874612,[],[]
874614,[874623],[]
874616,[],[]
874617,[],[]
874619,[],[]
874620,[],[]
874621,[912964],[763257295]
874622,[874772],[]
874623,[],[]
874624,[],[]
874625,[],[]
874626,[],[]
874629,[],[]
874631,[],[]
874635,[],[]
874636,[],[]
874637,[],[]
874639,[912964],[]
874643,[],[]
874644,[],[]
874645,[],[]
874646,[],[]
874647,[],[]
874648,[],[]
874650,[],[]
874651,[],[]
874652,[],[]
874653,[],[]
874654,[],[]
874655,[],[]
874656,[],[]
874657,[],[]
874659,[],[]
874660,[],[]
874661,[],[]
874662,[],[]
874663,[],[]
874664,[],[]
874665,[],[]
874668,[],[]
874670,[],[]
874671,[],[]
874672,[],[]
874673,[],[]
874674,[],[]
874675,[],[]
874676,[],[]
874677,[],[]
874678,[],[]
874679,[],[]
874680,[],[]
874681,[],[]
874682,[],[]
874683,[],[]
874684,[],[]
874685,[],[]
874686,[],[]
874687,[],[]
874688,[],[]
874691,[],[]
874692,[],[]
874693,[],[]
874694,[],[]
874695,[],[]
874696,[],[]
874698,[],[]
874699,[],[]
874700,[],[]
874701,[],[]
388037672,[373757],[]
93820013,[432754],[]
137893603,[580034],[]
115158475,[609292],[]
442858431,[609292],[]
391966942,[531013],[]
391966943,[531013],[]
792630398,[246347],[]
574183540,[260976011],[]
574183541,[912837],[]
266705016,[],[]
149888636,[432815],[]
127450726,[432815],[]
110149525,[462311],[]
66861929,[491741],[]
528335956,[570474],[]
609844633,[266026],[]
969121823,[579885],[]
969121824,[687928],[]
45016675,[],[]
45016676,[],[]
45016677,[],[]
45016678,[865014139],[]
766624229,[],[]
243976336,[],[]
879334099,[],[]
390205932,[],[889081552]
699256589,[],[422986]
385804799,[],[]
795348768,[422845],[645857331]
271347289,[413350],[]
853958465,[737063],[]
448145857,[540775],[]
448145858,[570274],[]
891801761,[589922],[]
384326689,[423679103],[]
707804475,[540726],[]
744180486,[936919090],[]
512491137,[467476385],[]
884120,[],[]
203037083,[540726],[]
319931451,[93042695],[]
634585138,[314921],[]
584523671,[413154],[]
127902827,[138329],[]
260976011,[],[574183540]
165979068,[157836],[]
321331905,[981503],[786084]
934752946,[109069],[]
310449388,[],[]
357565832,[],[]
426375172,[687968],[]
675780058,[413266],[]
359215729,[],[]
563265622,[],[697721]
149334673,[845],[770912717]
770912717,[149334673],[]
895889352,[],[]
85858145,[],[]
770901484,[],[432760]
670733374,[433032],[]
670733375,[432900],[422844]
702604147,[433052],[413293]
912505596,[433032],[]
964333742,[432900],[]
188321148,[433032],[]
529700371,[423025],[520255117]
191098849,[20487],[]
486020305,[423116],[]
397378357,[],[]
528606605,[699256589],[]
536839380,[442962448],[]
866038914,[442962448],[]
866038915,[462487],[]
130631535,[],[]
612591680,[996877399],[]
612591681,[912985],[]
612591682,[912985],[]
784296679,[912985],[]
177583004,[912985],[]
833096530,[],[407033545]
373822946,[894089],[]
373822947,[],[928234203]
905821112,[894028],[]
359761173,[912868],[]
901248820,[],[]
901248821,[],[]
885556763,[912985],[]
168254096,[638356144],[]
598926917,[589748],[]
33309869,[893951],[541602250]
900050539,[912985],[]
386794977,[912985],[]
168064512,[894042],[]
575589659,[92607494],[]
813485298,[912964],[]
752688395,[912849],[]
486195822,[894089],[]
688315964,[],[]
888447551,[462538],[]
458808506,[423025],[355242955]
819897603,[148093],[]
655525228,[],[]
14626469,[423072],[]
989451242,[236712],[]
776990479,[],[]
741137357,[423025],[]
923431995,[550812],[]
957117765,[472014],[]
795615129,[433032],[]
182931390,[433032],[]
182931391,[423025],[413151]
182931392,[423025],[403234]
836029916,[433032],[]
836029917,[433032],[]
210709924,[550944],[]
3911647,[],[148277400]
879985348,[992073],[]
674925422,[],[]
584920092,[472014],[]
471957,[],[]
471958,[],[]
471959,[472014],[]
471960,[],[]
471961,[],[]
471963,[],[]
471964,[472014],[]
471965,[472014],[]
471967,[472014],[832282346]
471968,[472014],[]
471969,[472014],[]
471970,[],[]
471971,[472014],[353144933]
471972,[472014],[]
471973,[],[472023]
471974,[472014],[]
471975,[472014],[]
471977,[472014],[]
471978,[472014],[]
471979,[472014],[]
471980,[],[]
471981,[472014],[]
471982,[472014],[]
471983,[],[]
471984,[],[]
471985,[472014],[]
471987,[471908],[378979377]
471988,[472014],[]
471989,[472014],[]
471991,[472014],[]
471992,[472014],[]
471993,[472014],[]
471994,[472014],[]
471995,[472014],[]
471996,[471909],[]
471997,[],[]
471998,[472014],[]
471999,[472014],[]
472001,[472014],[]
472003,[472014],[]
472005,[],[]
472006,[472014],[]
472007,[],[]
472008,[472014],[]
472009,[],[]
472010,[472014],[]
472011,[],[]
472012,[472014],[]
472013,[],[]
472014,[981548],[34444021]
472015,[472014],[]
472016,[],[]
472017,[472014],[]
472018,[472014],[]
472019,[472014],[]
472020,[],[]
472022,[472014],[]
472023,[471973],[]
472024,[471973],[126134430]
472025,[472014],[]
472026,[472014],[]
472029,[472014],[]
472030,[472014],[]
472031,[472014],[]
472032,[472014],[]
472033,[472014],[]
472034,[472014],[]
472035,[472014],[]
472036,[472014],[]
472038,[472014],[472635]
472039,[472014],[]
472040,[],[]
472042,[472014],[]
472043,[472014],[]
472044,[472014],[]
472045,[472014],[]
472047,[472063],[]
472048,[472063],[611814584]
472049,[472063],[]
472051,[],[]
472052,[],[]
472053,[],[]
472055,[],[]
472056,[],[]
472057,[],[]
472059,[472063],[]
472062,[472063],[]
472063,[1043],[472098]
472066,[],[]
472070,[472063],[]
472071,[],[]
472073,[472063],[]
472077,[],[]
472078,[],[]
472079,[],[]
472080,[],[]
472081,[],[]
472082,[],[]
472083,[],[]
472084,[],[]
472085,[],[]
472086,[],[]
472087,[],[]
472090,[],[]
472091,[],[]
472092,[472063],[]
472094,[472063],[]
472095,[],[]
472096,[472063],[]
472097,[],[]
472098,[472063],[]
472099,[],[]
472102,[],[]
472103,[],[]
472104,[],[]
581136584,[],[]
171585551,[],[]
308085066,[],[]
949315840,[433073],[]
208591878,[422958],[]
152699900,[347036492],[]
723056584,[],[]
193750794,[413324],[]
616093383,[422995],[]
418356677,[423025],[]
329428991,[638753],[]
792804148,[638753],[]
792804149,[638753],[]
792804150,[638753],[]
685696905,[638753],[]
201713583,[],[]
466414611,[432815],[]
282928579,[432815],[]
912948,[],[]
912949,[],[]
912950,[],[]
912951,[],[]
912952,[],[]
912953,[],[978492068]
912954,[],[]
912955,[],[]
912956,[],[]
912957,[],[]
912959,[],[]
912960,[],[]
912961,[],[]
912963,[],[]
912964,[648792],[874639]
912965,[],[]
912966,[],[]
912967,[],[]
912968,[],[]
912970,[],[]
912971,[],[]
912972,[],[]
912973,[],[]
912974,[],[]
912975,[],[]
912976,[],[]
912977,[],[]
912978,[],[]
912979,[],[]
912980,[],[]
912981,[],[]
912984,[],[]
912985,[202833934],[885556763]
912986,[912849],[810410821]
912989,[],[]
912991,[],[]
912992,[],[]
913552,[],[]
913553,[],[]
913554,[],[]
91357,[],[126777409]
91358,[],[89315]
914307,[],[]
914308,[],[]
914309,[],[]
914310,[],[]
915062,[],[]
915063,[],[]
915817,[],[]
915818,[],[]
915819,[],[]
915820,[],[]
915821,[],[]
915822,[],[]
915823,[],[]
915824,[],[]
915825,[],[]
915826,[],[]
915827,[],[]
915828,[],[]
915829,[],[]
915830,[],[]
915831,[],[]
915832,[],[]
915833,[],[]
915835,[],[]
915836,[],[]
915837,[],[]
915838,[],[]
915839,[],[]
915840,[],[]
915842,[],[]
915843,[],[]
915844,[],[]
915845,[],[]
915846,[],[]
915848,[],[]
915849,[],[]
915850,[],[]
915851,[],[]
915854,[],[]
915855,[],[]
915856,[],[]
915857,[],[]
915859,[],[]
915860,[],[]
915862,[],[]
915864,[],[]
915865,[],[]
915866,[],[]
915868,[],[]
915869,[915872],[915872]
915870,[],[]
915872,[68583279],[68583279]
915873,[],[]
915875,[],[]
915876,[],[]
915877,[],[]
915878,[],[]
915880,[],[]
915881,[],[]
915883,[],[]
915884,[],[]
915885,[],[]
915887,[],[]
915888,[],[]
915889,[],[]
915891,[],[]
915892,[],[]
915893,[],[]
915894,[],[]
915895,[],[]
915896,[],[]
915897,[],[]
915898,[],[]
915899,[],[]
915901,[],[]
915902,[],[]
915903,[],[]
92112,[],[]
92113,[],[]
92114,[],[]
92115,[],[]
92116,[],[]
92117,[],[]
92118,[],[]
92120,[],[]
92121,[],[]
92122,[],[]
92124,[],[]
92125,[],[]
92126,[],[]
92127,[],[]
92128,[],[]
92129,[],[]
92130,[],[]
92132,[],[]
92133,[],[]
92134,[],[]
92135,[],[]
92136,[],[]
92137,[],[]
92138,[],[]
92140,[],[]
92141,[],[]
92142,[],[]
92143,[],[]
92145,[],[]
92146,[],[]
92147,[],[]
92149,[],[]
92151,[],[]
92152,[],[]
92153,[],[]
92154,[],[]
92155,[],[]
92157,[],[]
92159,[],[]
92160,[],[]
92161,[],[]
92162,[],[]
92163,[],[]
92164,[],[]
92166,[],[]
92167,[],[]
92168,[],[]
92169,[],[]
92170,[],[]
92172,[],[]
92173,[],[]
92174,[],[]
92175,[],[]
92176,[],[]
92178,[],[]
92179,[],[]
92180,[],[]
92182,[],[]
92183,[],[]
92184,[],[]
92186,[],[]
92188,[],[]
92189,[],[]
92190,[],[]
92191,[],[]
92193,[],[]
92194,[],[]
92196,[],[]
92197,[],[]
922612,[],[]
922617,[410216617],[387653870]
922618,[],[]
922620,[],[]
922621,[],[]
922622,[],[]
922623,[],[]
922626,[],[]
922627,[],[]
922629,[],[]
922631,[],[]
922632,[],[]
922633,[],[]
922634,[],[]
922638,[],[]
922639,[],[]
922640,[],[]
922641,[],[]
922642,[],[]
922643,[],[]
922645,[],[]
922647,[922693],[]
922648,[],[]
922649,[],[]
922652,[],[]
922653,[410216617],[]
922654,[],[]
922656,[],[]
922657,[],[]
922662,[],[]
922665,[],[]
922666,[],[]
922668,[],[]
922669,[],[]
922670,[],[]
922671,[],[]
922672,[],[]
922674,[],[]
922675,[],[]
922676,[],[]
922677,[],[]
922678,[],[]
922680,[],[]
922681,[],[]
922683,[],[]
922684,[],[]
922685,[],[616346030]
922686,[],[]
922687,[],[]
922693,[],[435270672]
922695,[],[774842748]
922697,[],[]
922698,[],[]
922701,[],[]
922703,[],[]
922704,[410216617],[]
922705,[],[]
922706,[],[]
922711,[],[]
922713,[],[]
922714,[],[]
922715,[],[]
922716,[],[]
922721,[],[]
922726,[],[]
922727,[],[]
922728,[],[]
922729,[],[]
922730,[],[]
922732,[],[]
922734,[],[]
922740,[410216617],[922653]
922742,[],[]
923367,[],[]
924123,[],[]
924877,[],[]
925631,[],[]
925632,[],[]
926387,[],[]
926388,[],[]
926389,[],[]
927142,[],[]
927897,[],[]
928652,[],[]
929407,[],[]
930162,[],[]
930163,[],[]
930164,[],[]
930165,[],[]
930166,[],[]
930167,[],[]
930168,[],[]
930170,[],[]
930171,[],[]
930172,[],[]
930173,[],[]
930174,[],[]
930175,[],[]
930177,[],[]
930178,[],[]
930179,[],[]
930181,[],[]
930182,[],[]
930183,[],[]
930184,[],[]
930186,[],[]
930188,[],[]
930189,[],[]
930190,[],[]
930192,[],[]
930193,[],[]
930194,[],[]
930195,[],[]
930196,[],[]
930198,[],[]
930199,[],[]
930200,[],[]
930201,[],[]
930202,[],[]
930203,[],[]
930204,[],[]
930205,[],[]
930206,[],[]
930209,[],[]
930210,[],[]
930211,[],[]
930212,[],[]
930213,[],[]
930214,[],[]
930215,[],[]
930216,[],[]
930217,[],[]
930218,[],[]
930220,[],[]
930222,[],[]
930223,[],[]
930224,[],[]
930225,[],[]
930226,[],[]
930228,[],[]
930229,[],[]
930230,[],[]
930231,[],[]
930232,[],[]
930233,[],[]
930234,[],[]
930235,[],[]
930236,[],[]
930237,[],[]
930238,[],[]
930240,[],[]
930241,[],[]
930243,[],[]
930244,[],[]
930245,[],[]
930247,[],[]
930248,[],[]
930249,[],[]
930250,[],[]
930251,[],[]
930252,[],[]
930253,[],[]
930254,[],[]
930255,[],[]
930257,[],[]
930259,[],[]
932427,[],[]
932428,[],[]
932429,[],[]
932430,[],[]
932431,[],[]
932432,[],[]
932433,[],[]
932435,[],[]
932436,[],[]
932438,[],[]
932440,[],[]
932442,[],[]
932444,[],[]
932447,[],[]
932448,[],[]
932449,[],[]
932450,[],[]
932452,[],[]
932455,[],[]
932456,[],[]
932458,[],[]
932459,[],[]
932461,[],[]
932462,[],[]
932463,[932485],[]
932464,[29713],[]
932465,[],[]
932467,[],[]
932470,[],[]
932471,[],[]
932472,[],[]
932474,[],[]
932478,[932485],[]
932479,[],[]
932481,[],[]
932482,[],[]
932483,[],[]
932484,[932485],[]
932485,[],[932463]
933182,[],[]
933937,[],[]
933939,[],[]
933941,[],[]
933942,[],[]
933944,[],[]
933946,[],[]
933948,[],[]
933949,[],[]
933951,[],[]
933953,[],[]
933955,[],[]
942243,[],[]
942246,[884130],[]
942248,[],[]
942249,[],[]
942250,[],[]
942256,[],[942286]
942259,[],[]
942260,[],[]
942262,[],[]
895009891,[452366],[]
549429628,[],[]
335254448,[],[]
59320269,[],[]
276193890,[],[]
251365402,[],[]
390937014,[93042695],[]
695490820,[392373882],[]
142907963,[893951],[33309869]
213534096,[893977],[]
213534097,[893951],[]
401704033,[894089],[]
401704034,[894089],[]
175425813,[912897],[]
882947620,[874621],[360499819]
588149003,[874621],[179295730]
763257295,[874621],[185814199]
185814199,[874621],[301732141]
719936356,[874621],[]
719936357,[874621],[]
719936358,[874621],[]
967348568,[874621],[897975988]
886029329,[874621],[179295730]
114815757,[423025],[703492106]
260329423,[433032],[]
260329424,[423025],[]
260329425,[433032],[]
910605204,[432900],[]
498317289,[],[]
186232399,[],[]
186232400,[],[]
694916885,[],[]
694916886,[],[]
478511534,[],[]
915626351,[609998416],[]
915626352,[20487],[]
943692804,[],[]
942263,[],[]
942268,[],[]
942270,[],[]
942271,[],[]
942276,[942287],[]
942281,[],[]
942283,[],[]
942284,[],[]
942286,[942256],[]
942287,[],[942276]
942294,[],[]
942296,[],[942333]
942300,[],[]
942301,[],[]
942302,[],[]
942303,[],[]
942304,[],[]
942305,[],[]
942306,[],[]
942307,[],[]
942308,[],[]
942309,[],[]
942310,[],[]
942312,[],[]
942321,[],[]
942322,[],[]
942329,[],[]
942330,[],[]
942331,[],[]
942333,[942296],[942998]
942997,[],[]
942998,[942333],[963101053]
944507,[],[]
944509,[],[]
944511,[],[]
944512,[],[]
944514,[],[]
944516,[],[]
944518,[],[]
944519,[],[]
952057,[],[]
